,URL,Lastmod,Title,Description
522,https://ntrs.nasa.gov/citations/20230002291,2023-08-03,Materials Informatics Enables Rapid Materials Discovery,
523,https://ntrs.nasa.gov/citations/20230002339,2023-08-03,Evidence for Turbulent Concentration in Particle-Laden Midplane Layers of Planet-Forming Disks: Preliminary Findings,"The formation of the first planetesimals during the first million years of the solar nebula remains a vexing problem. The Streaming Instability (SI) is the leading candidate mechanism that offers a route to form 100 km objects from mm-sized grains, but it appears to not be strongly active based on recent findings [1]. The idea of turbulent concentration offers a possible alternate route to forming these bodies. Is there evidence for this process in bonafide 3D disk models of particle-gas dynamics?"
524,https://ntrs.nasa.gov/citations/20230002362,2023-08-03,"Mineralogical, Elemental, and Tomographic Reconnaissance Investigation for CLPS (METRIC)","METRIC is a robotic science laboratory that can determine the mineralogy, elemental chemistry, micromorphology, and thermophysical properties of planetary regolith. The METRIC suite comprises METRIC XRD/F, an X-ray diffraction/X-ray fluorescence instrument that can determine the mineralogy and elemental chemistry of regolith samples; METRIC XCT, a micro X-ray computed tomography instrument that can be used to evaluate grain/crystallite sizes and textures; METRIC IRS, an imaging spectrometer mounted on a rover that can determine mineralogy and thermophysical properties at the landing site; and a pneumatic sample collection, processing, distribution system developed by Honeybee Robotics. The payload elements could be deployed on a static lander or a rover. Data returned from the METRIC payload would inform origin, formation, and evolution of rocky planetary bodies.

METRIC XRD/F draws on heritage from the CheMin instrument on the Mars Science Laboratory (MSL) Curiosity rover [1], with a few important improvements. Like CheMin, METRIC XRD/F operates in transmission geometry and uses piezoelectric actuators on sample cells in a tuning fork geometry to induce convective grain motion of the regolith to create a randomly oriented powder. MSL CheMin uses an energy-sensitive CCD to collect XRD patterns and XRF spectra simultaneously from the same sample cell, resulting in qualitative XRF data. METRIC XRD/F uses two different sample cells, one optimized for XRD and one optimized for XRF, and a silicon drift detector to detect fluoresced X-rays. This improvement to the XRF capabilities provides quantitative geochemical data of major elements down to Z = 11 and allows for the detection of minor and trace elements that are critical for evaluating geologic evolution of the Moon (e.g., P and Th). Modest improvements to the XRD geometry and hardware allow for better angular resolution and the ability to distinguish between members of the pyroxene group.

METRIC XCT uses the same geometry and much of the same hardware as METRIC XRD/F, where a CCD would capture images of a regolith sample in a 3 mm diameter sample tube that is rotated 360° in steps <1°. Image brightness can be used to infer compositional data, where brighter materials indicate a higher Z, much like scanning electron microscopy. Data from METRIC XCT complement those from METRIC XRD/F. Particle size, shape, and texture can provide petrologic and provenance information, whereas vesicle size and morphology in volcanic or impact melt lithologies can inform cooling rates.

METRIC IRS is a hyperspectral thermal imager that can be mounted to a lander or rover to provide mineralogical data from the broader landing site and help determine whether the samples analyzed by METRIC XRD/F and XCT are representative. The METRIC IRS spectral range (8–14 μm) and resolution (10.8 cm-1) allow for quantitative mineralogy from modelling Reststrahlen bands of major rock-forming minerals (e.g., silicates, phosphates). Radiance cubes can be processed and modelled with an onboard high-performance computer to determine mineral abundances of plagioclase, high-Ca pyroxene, pigeonite, orthopyroxene, olivine, and glass.

Regolith samples can be acquired, processed, and delivered to the X-ray instruments via multiple sample handling systems, but the pneumatic sampling systems developed by Honeybee Robotics [e.g., 2] are best suited for relatively low-cost missions that are being competed for the Moon (e.g., NASA’s Payloads and Research Investigations for the Surface of the Moon program). There are pneumatic sampling systems that collect surface material and other systems that pneumatically drill up to ~1 m below the surface, providing material that has not been space weathered and has not been affected by the lander’s exhaust.

[1] Blake, D. F., Vaniman, D., Achilles, C., Anderson, R., Bish, D., et al. (2012). Space Sci. Rev. 170, 341-478. https://doi.org/10.1007/s11214-012-9905-1.
[2] Zacny, K., Betts, B., Hedlund, M., Long, P., Gramlich, M., Tura, K., Chu, P., Jacob, A., Garcia, A. (2014). IEEE Aerospace Conference, 3-7 March 2014, Big Sky, MT, U.S.A."
525,https://ntrs.nasa.gov/citations/20230002489,2023-08-03,Chapter Fourteen - Space Photovoltaics for Extreme High-Temperature Missions,"Solar arrays in space are subjected to a daunting set of environmental hazards, including extreme temperature cycles, particulate and ultraviolet radiation in space, micrometeoroid damage, and exposure to a flux of atomic oxygen in low-Earth orbit. Over the years since the first solar cells were sent into space on Vanguard 1 in 1958, space solar array technology has advanced to develop photovoltaic materials, cells, and arrays resistant to these degradation mechanisms. This chapter highlights approaches to solar array design for near-Sun missions including thermal management at the systems level, to optimize efficiency at elevated temperature, or the use of novel device design to reduce the incident solar energy to limit operating temperature. Several of these have been successfully demonstrated to enable solar-powered spacecraft to explore the near-Sun planets such as Mercury and Venus as well as the Sun itself."
526,https://ntrs.nasa.gov/citations/20230002528,2023-08-03,Technical Basis Related to the Posture of NASA’s Office of Safety and Mission Assurance for the Launch of Radioactive Material Other than Space Nuclear Systems: Volume 1–Overview of Analysis and Results,"NASA has launched and reentered payloads containing radioactive material for over 50 years. The isotopes, their quantity, and their form have varied significantly. The handling of this material prior to its integration into the spacecraft at the launch Center (and after its return to Earth after flight, if applicable) falls under the purview of the Office of the Chief Health and Medical Officer, while after the radioactive material is integrated into the spacecraft at the launch Center, it falls under the purview of the Office of Safety and Mission Assurance’s (OSMA) Nuclear Flight Safety Program. Historically, OSMA concurrence was required for any launch or reentry involving radioactive material. However, OSMA recently revisited this posture due to changes in the Federal policy in this area, and the significant accrued experience. The current report represents the more quantitative study envisioned in the recent change in posture. More specifically, this document addresses the potential risks and other considerations associated with launching small quantities of radioactive material (below the level requiring the Federally-mandated process in National Security Presidential Memorandum- (NSPM-) 20, “Presidential Memorandum on Launch of Spacecraft Containing Space Nuclear Systems” (USG, 2019) to provide the technical basis for when such activities require OSMA concurrence versus notification, as it relates to nuclear flight safety."
527,https://ntrs.nasa.gov/citations/20230005123,2023-08-03,Adaptive Independent Verification and Validation (IV&V) Reduces Risk of Software Impacting Safety in Artemis Missions,"The National Aeronautics and Space Administration (NASA) is asking more of its human spaceflight programs than ever before through the collective Artemis Missions. The NASA Independent Verification and Validation (IV&V) Program contributes to NASA’s human spaceflight goals by providing IV&V services for NASA’s critical spacecraft and ground software. The IV&V Program is tasked with providing assurance from both individual and integrated mission software perspectives. The Artemis IV&V organization is actively supporting six distinct development efforts: Orion, the Space Launch System (SLS), Exploration Ground Systems (EGS), Mission Control Center (MCC), the Lunar Gateway, and the Human Landing System (HLS), representing a wide diversity of developer organizations, management structures, and development approaches. With much of this extremely complex flight and ground software being essential to human safety both on the ground and in space, Artemis IV&V is likewise challenged to provide more value-added assurance to future Artemis missions within a constrained budget.

To meet this challenge, Artemis IV&V employs a variety of novel and evolving “Adaptive IV&V” approaches for planning and executing IV&V analysis to increase both the efficiency and effectiveness of the IV&V Program’s assurance activities, and to address the difficulties imposed by assuring software for a large, highly integrated, multi-mission enterprise managed and executed by physically and organizationally distinct programs.

Instilling agile principles like iterative planning cycles, self-organizing teams, and regular retrospectives, into IV&V planning and execution has led to a more rapid turnaround of a minimum viable assurance product and allowed for increased alignment of assurance activities with development progress. Adopting an assurance case methodology has led to greater consistency and clearer communication of assurance design and provided a foundation for long-term maintenance of assurance plans, products, and results across missions. The IV&V-developed Assurance / Safety Case Analytical Network (A-SCAN) framework and tool has enabled the quantification and tracking of system/software risk and confidence. These confidence measures provide a means to repeatedly express the impact of planned and completed assurance work and the remaining residual risk. Applied as part of a “Follow-the-Risk” organizational ethos, this allows consistent rightsizing of analysis rigor and intensity commensurate with the perceived risk of defects, as well as appropriate targeting of the highest risk areas of the software to find safety issues before they can manifest. Finally, the development of the IV&V Advanced Risk Reduction Integrated Software Test and Operations Tri-program Lightweight Environment (ARRISTOTLE), an integrated software-only simulation of Orion, SLS, and EGS systems, has made it possible to independently test integrated pad and flight scenarios and inject faults to observe how the Artemis multi-program, mission software behaves in degraded modes and in response to hazards.

These adaptive IV&V investments have enabled Artemis IV&V to become more efficient and effective in IV&V planning and execution and respond more readily to changes in the risk landscape, increasing the breadth and depth of risk reduction possible within the available resources. Residual risk tracking allows IV&V to communicate more effectively with stakeholders, both internal and external at all levels, and inform key decision-making personnel. This evolving assurance design approach provides IV&V surety that work is performed in the highest risk, most value-added areas of the software, to keep our astronauts and ground crews safe and ensure mission success."
528,https://ntrs.nasa.gov/citations/20230005216,2023-08-03,An Assessment of the Sage III/ISS Temperature and Pressure Research Products,
529,https://ntrs.nasa.gov/citations/20230005325,2023-08-03,Control and Scaling Approach for the Emulation of Dynamic Subscale Torque Loads,"Research and development of electrified aircraft propulsion powertrains are relying on the use of electromechanical systems to emulate turbomachinery/rotor loads. Replacing a physical turbomachinery/rotor with a model driving a subscale electromechanical system capable of emulating subscale torque loads and responses is a lower risk, lower cost alternative to using the full-scale turbomachinery/rotor for initial control system verification. This paper outlines a novel control and scaling approach for emulating dynamic subscale torque loads  using electric machine (EM) hardware for electrified aircraft propulsion research and development purposes. The approach, known as the  Sliding Mode Impedance Controller with Scaling (SMICS), drives a mechanically coupled, two-EM system to behave like a subscale hardware representation of a hybrid-electric turbomachinery shaft. One EM reflects the inertial dynamics and torque load of the subscale turbomachinery under steady-state and transient operation while the second EM represents a motor/generator connected to the shaft, which is intended to hybridize the turbomachinery. This closed loop control and scaling algorithm applies impedance and sliding mode control schemes, along with parameter scaling, to match subscale, desired dynamics in real-time and to allow this system to be driven by a full-scale hybrid-electric turbomachinery model and control. The paper elaborates on the concept of the closed loop control and scaling approach and explains the significance of using impedance and sliding mode control. It shows a derivation of the closed loop control and  scaling algorithm, its implementation, and presents a comparison of theoretical and actual simulation results acquired during hardware-in-the-loop  testing of a partial turboelectric propulsion concept aircraft at the NASA Electric Aircraft Testbed (NEAT).The results show that the intended dynamic responses of the hardware and the aircraft model are achieved in both the time and frequency domain. Full scale  propulsion control systems can be tested using this hardware and software approach."
530,https://ntrs.nasa.gov/citations/20230005367,2023-08-03,"Extended Temperature Operation of Isolated, Precision Gate Driver, ADuM4120","Electronics used in space missions encounter exposure to extreme temperatures and operation under wide thermal swings. Most commercial-off-the-shelf (COTS) devices are not designed to function under such extreme conditions and very little data exist on their performance outside their specified range of operation.  Extending the temperature range at which electronic parts can operate reliably leads to potential benefits resulting in improving reliability, reducing mass/weight, and simplifying thermal design due to elimination of thermal control elements and fewer parts count.  In this work, the performance of an isolated, precision gate driver for controlling power-level transistors, including gallium nitride (GaN) and silicon carbide (SiC) devices, was evaluated under extreme temperatures and thermal cycling.  The investigations were carried out to assess performance for potential use of this device in space exploration missions under extreme temperature conditions."
531,https://ntrs.nasa.gov/citations/20230005376,2023-08-03,Damage Tolerance Comparison of IM7/8552 and T1100/3960 Carbon Fiber/Epoxy SandwichStructure in Support of the Space Launch System Payload Adapter Fitting,"<p style=""text-indent: 25px;"">As technology evolves and improves within the science of composite materials, new fiber/ resin systems are being developed for improved properties given certain loading and environmental scenarios. Improving the room temperature damage tolerance capabilities has long been one of the goals in the carbon fiber/polymer composite industry. Recently a new fiber/epoxy system has been introduced that is claimed to have superior damage tolerance capabilities. To examine if this new carbon fiber/epoxy composite material would be of benefit to a program to manufacture a Payload Adapter Fitting (PAF) for NASA’s Space Launch System (SLS) rocket, the question was asked as to just how much damage tolerance could be realized if this new system were used.

 <p style=""text-indent: 25px;"">Compression after impact (CAI) strength of sandwich structure is one of the leading metrics being used to evaluate materials for the PAF program. As a result, a comparison of this new fiber/resin system with a very common (and planned baseline) fiber/resin system with respect to CAI was considered in this study. While it was already known that the older, baseline carbon fiber structure would not have as good damage tolerance characteristics as the newer carbon fiber system, the quantitative difference in damage tolerance was sought in this study since no other CAI data could be found in open literature on sandwich structures made with this new fiber/resin system."
532,https://ntrs.nasa.gov/citations/20230005427,2023-08-03,Artificial Thought is Required for Sustained Autonomy,"Current literature primarily addresses what is referred to as “Systems Thinking.” Dr. Marie Morganelli from Southern New Hampshire University states that <i>“Systems thinking is a holistic way to investigate factors and interactions that could contribute to a possible outcome [1]. A mindset more than a prescribed practice, systems thinking provides an understanding of how individuals can work together in different types of teams and through that understanding, create the best possible processes to accomplish just about any-thing.”</i> So, a “Thinking System” is a system that is capable of “systems thinking,” as it should be able to “ …create [utilize] the best possible processes, and possess the [intelligence] to accomplish just about anything.” To achieve this capability, hu-man-like thinking is required. A truly autonomous system must be one that is capable of human-like thinking. Sustained autonomy requires “Thinking Autonomy” (TA) that is enabled by a “Thinking System.”"
533,https://ntrs.nasa.gov/citations/20230005442,2023-08-03,Exploration Medical Capability IMPACT Medical Database – Medical Item Database (MedID) Content Development Methods,"The Informing Mission Planning via Analysis of Complex Tradespaces (IMPACT) project encompasses a suite of computational tools that are used to inform systematic trade study evaluations and research prioritizations regarding the optimization of spaceflight medical systems, including the provision of risk assessment metrics, for a given design reference mission (DRM). The IMPACT Medical Database (IMPACT-MD) is the component that virtually houses the clinical and engineering data for medical conditions, capabilities, and resources used to support these analyses. In addition, IMPACT-MD also provides data to the associated SysML model to support the Level 2, Level 3, and Level 4 requirements development needed for IMPACT. IMPACT-MD contains an internal Evidence Library (EL) sub-component that hosts the clinical evidence, treatment and outcome metric data, and incidence data for each medical condition identified for exploration-class missions. Furthermore, a separate Medical Item Database (MedID) sub-component hosts the engineering data and physical attributes (e.g., mass, volume, power, etc.) associated with each medical resource item identified to address the requisite medical conditions.

The IMPACT project is conducted under the Exploration Medical Capability (ExMC) element of the Human Research Program (HRP) within NASA's Space Operations Mission Directorate (SOMD). The reader is referred to the documents in Appendix A for a more complete overview of the IMPACT tool suite and functionality as well as further detail on any associated aspects of the project.

The primary purpose of this document is to describe the methods utilized in the collection and verification of engineering data content during the project development phase for the MedID sub-component of the IMPACT-MD project. Engineering content data (both existing and new/future) will be stored in IMPACT-MD for use by the IMPACT project. 
  
This document will detail the content development and data credibility for the engineering data housed within the MedID subcomponent of IMPACT-MD, which is used to inform the IMPACT 1.0 project deliverables."
534,https://ntrs.nasa.gov/citations/20230005443,2023-08-03,Particle Seeding System Upgrades in the NASA GRC 1 × 1 Supersonic Wind Tunnel,An effort to improve the particle-based velocity measurement capability in the NASA Glenn Research Center 1'x1' Supersonic Wind Tunnel has recently been undertaken. Modifications to the pressure vessel where the seed particles are generated and inserted into the wind tunnel's pressurized air supply were implemented to reduce residence time and thus agglomeration of particles in the seeding tank. The operation of the improved seeding system was evaluated and optimized using particle image velocimetry (PIV) measurements across an isolated oblique shock wave in the facility test section. The PIV system using optimal seeding settings was also applied to make detailed measurements of the test section sidewall boundary layer height to inform model designs for future testing in this facility.
535,https://ntrs.nasa.gov/citations/20230003620,2023-08-03,Exploring the Arctic Ocean With Sailing Robots,"The Arctic Ocean is changing rapidly as the planet warms, but studying it presents challenges: it’s a remote area that is often covered by sea ice. As CHELLE GENTEMANN, MARISOL GARCÍA-REYES and JORGE VAZQUEZ-CUERVO explain, using autonomous solar-powered sailing robots is a safe, reliable and climate-friendly way to collect the data we need."
536,https://ntrs.nasa.gov/citations/20230003734,2023-08-03,Autonomy Verification & Validation Roadmap and Vision 2045,"Advanced capabilities planned for the next generation of autonomous and increasingly autonomous air vehicles will include non-traditional components based on artificial intelligence, machine learning, and complex optimization and planning algorithms. These complex components will be used to provide enhanced safety and high-level decision-making functions. However, there are serious barriers to the deployment of autonomous aircraft in the National Airspace System (NAS). Current civil aviation certification processes are based on the concept that the correct behavior of a system or a component must be completely specified and verified prior to operation. This report from the Autonomy Verification and Validation (V&V) Roadmap and Vision 2045 project presents the most recent effort to build a comprehensive list of verification challenges and needs for autonomous aircraft, a roadmap to meet those autonomy V&V needs, the services they can enable, and point to the certification gaps they fill. To accomplish these goals, we assembled a team of world-class researchers from the aerospace industry (Boeing, Collins Aerospace, and GeneralElectric) and academia (University of Michigan, University of Texas, and Massachusetts Institute of Technology) with deep expertise in autonomy, aerospace systems, and assurance of Artificial Intelligence/machine learning systems."
537,https://ntrs.nasa.gov/citations/20230003838,2023-08-03,Concept for Piloted Missions to Near-Earth Asteroids: Starship-based Approach,
538,https://ntrs.nasa.gov/citations/20230003902,2023-08-03,ALMA Observations of Molecular Complexity in the Large Magellanic Cloud: Probing the Star-forming Region N 160,"Hot molecular cores represent one of the earliest stages of high mass star formation, yet the number of known extragalactic hot cores is currently very small (six). A typical Galactic hot core found around a forming massive star is small, dense, hot, and it is rich in complex organic molecules (COMs; six or more atoms including carbon). In this presentation, we report the results of 1.2 mm continuum and molecular line single-pointing observations with the Atacama Large Millimeter/submillimeter Array (ALMA) of the field in the Large Magellanic Cloud (LMC) we dubbed N160A–mm. The goal of our study is to investigate the chemical complexity in this region and search for hot cores. The LMC is an ideal location for studying hot core chemistry in an environment distinctly different from the Milky Way due to its lower metallicity and strong UV radiation.

N160A–mm is located in the star-forming region N160 south of 30 Doradus. It hosts two dominant young stellar objects and water (H2O), methanol (CH3OH), and hydroxyl (OH) masers, indicating ongoing star formation. We detect six 1.2 mm continuum sources, five of which are associated with the CH3OH emission peaks and/or extended emission. Methyl cyanide (CH3CN), another COM, is found towards the brightest continuum source in N160A–mm (N160A–mm A), and smaller molecules typically associated with Galactic hot cores (e.g., SO2, SO) are detected in four sources. Using spectral modeling, we estimate the rotational temperatures and column densities of the continuum sources. Based on the derived temperature of above 100 K, we identify N160–mm A as a hot core candidate. Most of the sources in N160A–mm exhibit a complex kinematic structure, providing evidence for large scale motions in the region (e.g., outflows, rotation). We compare the molecular abundances measured for N160-mm A to those found in Galactic hot cores and other LMC hot cores to investigate the impact of the environment on hot core chemistry."
539,https://ntrs.nasa.gov/citations/20230003915,2023-08-03,Artemis I Is the First NASA Mission to Use Wi-Fi® in Lunar Orbit,"During the countdown procedure for the Artemis I launch, the flight control team at NASA’s Johnson Space Center in Houston activated a set of cameras looking back at the vehicle from the wing-tips of the solar arrays. Throughout the flight, the team used photos from these cameras to survey and assess the condition of the vehicle, monitor for micrometeorite damage, and maintain situational awareness. The ground control team was even able to watch live video as the solar array wings unfolded. The cameras continued to store imagery to internal memory as well as send photos over Wi-Fi® even as the vehicle lost communication with Earth as it flew behind the moon. Artemis I is the first NASA mission to use WiFi in lunar orbit."
540,https://ntrs.nasa.gov/citations/20230003929,2023-08-03,Modeling and Simulation of a Parallel Hybrid-Electric Propulsion System - Electrified Powertrain Flight Demonstration (EPFD) Program,"Electrified aircraft propulsion concepts have been proposed to meet aggressive future performance and environmental goals for the next generation of aircraft. However, electrified aircraft present a unique modeling and simulation challenge as they introduce multiple energy sources to the propulsion system, providing various means to meet thrust requirements, compared to conventional gas turbine propulsion architectures where only fuel is available. Additionally, the introduction of an electric powertrain to the existing system enables multiple electrified flight modes to exist (i.e. eTaxi, climb boost, takeoff boost, etc.), further increasing the complexity of the modeling environment. As part of the Electrified Powertrain Flight Demonstration program, this paper presents a modeling and simulation framework for a parallel hybrid-electric propulsion concept using the Environmental Design Space simulation tool. Electrical components are modeled in NPSS, and an overall sizing methodology is introduced. Finally, various operational modes of the electric powertrain are modeled and tested and their impact on key performance parameters is evaluated."
541,https://ntrs.nasa.gov/citations/20230004001,2023-08-03,Advances in Aero-Propulsive Modeling for Fixed-Wing and eVTOL Aircraft Using Experimental Data,"Small unmanned aircraft and electric vertical takeoff and landing (eVTOL) aircraft have recently emerged as vehicles able to perform new missions and stimulate future air transportation methods. This dissertation presents several system identification research advancements for these modern aircraft configurations enabling accurate mathematical model development for flight dynamics simulations based on wind-tunnel and flight-test data. The first part of the dissertation focuses on advances in flight-test system identification methods using small, fixed-wing, remotely-piloted, electric, propeller-driven aircraft. A generalized approach for flight dynamics model development for small fixed-wing aircraft from flight data is described and is followed by presentation of novel flight-test system identification applications, including: aero-propulsive model development for propeller aircraft and nonlinear dynamic model identification without mass properties. The second part of the dissertation builds on established fixed-wing and rotary-wing aircraft system identification methods to develop modeling strategies for transitioning, distributed propulsion, eVTOL aircraft. Novel wind-tunnel experiment designs and aero-propulsive modeling approaches are developed using a subscale, tandem tilt-wing, eVTOL aircraft, leveraging design of experiments and response surface methodology techniques. Additionally, a method applying orthogonal phase-optimized multisine input excitations to aircraft control effectors in wind-tunnel testing is developed to improve test efficiency and identified model utility. Finally, the culmination of this dissertation is synthesis of the techniques described throughout the document to form a flight-test system identification approach for eVTOL aircraft that is demonstrated using a high-fidelity flight dynamics simulation. The research findings highlighted throughout the dissertation constitute substantial progress in efficient empirical aircraft modeling strategies that are applicable to many current and future aeronautical vehicles enabling accurate flight simulation development, which can subsequently be used to foster advancement in many other pertinent technology areas."
542,https://ntrs.nasa.gov/citations/20230004059,2023-08-03,Convective Impact on the Global Lower Stratospheric Water Vapor Budget,"Water vapor in the stratosphere is primarily controlled by temperatures in the tropical upper troposphere and lower stratosphere. However, the direct impact of deep convection on the global lower stratospheric water vapor budget is still an actively debated issue. Two complementary modeling approaches are used to investigate the convective impact in boreal winter and summer. Convective influence is diagnosed by tracing trajectories through convective cloud top altitude fields derived from global rainfall and brightness temperature data. Backward trajectory model simulations coupled with a detailed treatment of cloud microphysical processes indicate that convection moistens the global lower stratosphere by approximately 0.3 ppmv in boreal winter and summer 2010. The diurnal peak in convection is responsible for about half of the total convective moistening during winter and nearly all of the convective moistening during summer. Deep convective clouds overshooting the tropopause have relatively minor effect on global lower stratospheric water vapor. A forward trajectory model coupled with a simplified cloud module is used to estimate the relative magnitude of the interannual variability of the convective impact. Combining the results from the two models, we find that the convective impact on the global lower stratospheric water vapor during 2006-2016 is approximately 0.3 ppmv with year-to-year variations of up to 0.1 ppmv. An important mechanism of convective hydration of the lower stratosphere is via the detrainment of saturated air and ice into the tropical uppermost troposphere and the subsequent upward transport of some of these moist air parcels across relatively warm and subsaturated tropopause."
543,https://ntrs.nasa.gov/citations/20230004251,2023-08-03,Tall Lunar Tower: An Autonomously Assembled Tower for Early Lunar Infrastructure,"The Tall Lunar Tower (TLT) In-Space Assembly (ISA) team aims to design, model, fabricate, autonomously assemble, and characterize a TLT engineering development unit (EDU). The autonomous assembly of a tower also demonstrates a cross-cutting technology that can be applied to other lunar structures, such as blast shields, radiation shelters, and safe havens."
544,https://ntrs.nasa.gov/citations/20230004284,2023-08-03,Human Landing System (HLS) Program Extravehicular Activity (EVA) Compatibility Interface Requirements Document (IRD),"The purpose of this document is to establish a set of EVA compatibility design requirements for the HLS Program. This document contains the fundamental information required for building hardware compatible with suited EVA flight crewmembers to perform EVAs. Compatibility requirements are located in section 3.0 with a gravity field applicability table provided in APPENDIX G, Human Landing System Program Applicability Matrix. Each HLS Provider will use the EHP-provided matrix in Appendix G to assess applicability to the awarded mission provider on a per-mission basis. Providers will negotiate applicability with EHP, and this will be documented in the appropriate Annex (reference section 2.2)"
545,https://ntrs.nasa.gov/citations/20230004324,2023-08-03,Ionizing Radiation Effects on Hole Collection Backside-Illuminated P-Type Deep-Trench Pinned Photo-MOS Pixels under Image Acquisition,"Dark current degradation, origins, and annealing behavior after x-ray irradiation are studied in a P-type, hole collecting, backside-illuminated image sensor currently being developed at STMicroelectronics and based on deep-trenched photo-MOS pixels. Different biasing conditions during irradiation, i.e. grounded or biased and sequenced, are compared. The dark current increase with total ionizing dose (TID) and the dark current annealing behavior seem to be driven by the backside interface between the P-epitaxy of the pixels and the ONO stack. Despite still being under development, this pixel architecture already exhibits both very good electro-optical performance and a better radiation hardness than pinned photodiode-based CMOS Image sensors that benefit from the same advanced CIS processing technologies. At high total dose range, the photogate challenges custom Radiation-Hardened-by-Design photodiodes by exhibiting a comparable radiation tolerance while bringing new features such as high-resolution or Correlated Double Sampling."
546,https://ntrs.nasa.gov/citations/20230004442,2023-08-03,Peru and Bolivia Climate: Estimating Soil Organic Carbon using NASA Earth Observations ​to Inform Irrecoverable Carbon Reserve Management ​in Peru and Bolivia,
547,https://ntrs.nasa.gov/citations/20230002571,2023-08-03,"Paint and Oil Locker, SWMU 067 Southern Treatment Area Air Sparge SystemConstruction Completion and Performance Monitoring and Paint and Oil Locker, Northern Area (SWMU 067) and Supply Warehouse #3, SWMU 088 Long-Term Monitoring Report Kennedy Space Center, Florida","This Air Sparge (AS) System Construction Completion, Performance Monitoring, and Long-Term Monitoring (LTM) Report presents activities conducted at the Paint and Oil Locker (POL) (Solid Waste Management Unit [SWMU] 067) and Supply Warehouse #3 (SW3) (SWMU 088) sites located at the Kennedy Space Center (KSC), Florida. Activities include implementation and Year 1 (Quarters [Q] 1 through 4) and Q5 operation, maintenance, and monitoring (OM&M) activities and performance monitoring results for the AS Interim Measure (IM) in the POL Southern Treatment Area, LTM results for the POL Northern Area and SW3, and supplemental direct push technology (DPT) sampling at both sites to support the LTM and performance monitoring programs. The timeframe for activities included in this report extends from August 2019 to August 2022. 

The scope for these sites currently includes two main components, which are documented within this report: (1) LTM at SW3 and POL Northern Area where an AS system began operation at these sites in May 2009 and June 2013, respectively, and subsequently turned off for both sites in March 2018 (during the previous reporting period); and (2) Active AS operations and performance monitoring in the POL Southern Treatment Area where an AS system was installed and began operation in 2021. 

The AS IM in the POL Southern Treatment Area was implemented between 2019 and 2021 to treat a chlorinated solvent groundwater plume that resulted from historic operations supporting the National Aeronautics and Space Administration’s (NASA) Space Program. The objective of the AS IM is to remediate groundwater within the treatment zone to support transition to monitored natural attenuation (MNA). The overall Corrective Action objective is to reduce concentrations of trichloroethene (TCE), cis-1,2-dichloroethene (cDCE), trans-1,2- dichloroethene (tDCE), and vinyl chloride (VC) present in groundwater to levels below their respective State of Florida Groundwater Cleanup Target Levels (GCTLs). The AS IM was installed in the POL Southern Treatment Area to target the high concentration plume (HCP), which includes a source zone (SZ) area where TCE was found to exceed 11,000 micrograms per liter (µg/L), and extend to a depth of 30 feet below land surface (bls)."
548,https://ntrs.nasa.gov/citations/20230002647,2023-08-03,UAM Airspace Research Roadmap - Rev. 2.0,"The UAM Airspace research roadmap is being developed as a new System Engineering methodology leveraging Model Based System Engineering (MBSE) capabilities to help organize, integrate, and communicate NASA's UAM airspace research, with the goal of evolving UAM airspace to UML-4. It provides a basis for prioritizing and coordinating research efforts, and for integrating results that build towards NASA’s research goals. Version 2.0 is a baseline version of the roadmap, shared publicly to serve as a focal point for discussion and feedback.  This version supersedes earlier publications, and will be superseded itself by later versions."
549,https://ntrs.nasa.gov/citations/20230002676,2023-08-03,DSCOVR: Monitoring Earth's Climate and the Threat of the Sun's Weather,"The Deep Space Climate Observatory – DSCOVR – is a satellite orbiting between the Sun and Earth at the first Sun-Earth Lagrange point. The primary mission of DSCOVR is to measure the incoming solar wind conditions and provide these measurements in near real-time, to enable space weather forecasting. DSCOVR also has instruments that can monitor Earth’s climate, by measuring energy reflected and radiated from Earth, and can track levels of ozone, aerosols, clouds, vegetation and ocean properties, and more. Led by scientists Dr Adam Szabo and Dr Alexander Marshak, the project is a joint mission between National Oceanic and Atmospheric Administration (NOAA), the US Air Force, and NASA."
550,https://ntrs.nasa.gov/citations/20230002817,2023-08-03,Cost and Benefit Analysis of Orbital Debris Remediation,"This report describes a cost-benefit analysis of approaches for debris remediation, which is defined as any action taken to reduce the risks posed by orbital debris by moving, removing, or reusing it. A better understanding of the near-term costs and benefits of the different approaches to remediation can support decision-making about R&D investment and policy creation in this area."
